"Titulo","Data","Link","Justificativa","Passagens_Relevantes"
"Acordo de Serviços Mercosul - Colômbia e Acordo entre Brasil e México sobre Cooperação e Assistência Administrativa Mútua em Assuntos Aduaneiros, assinados por ocasião da visita presidencial a Puerto Vallarta, México (Cúpula Mercosul - Aliança do Pacífico","24/07/2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-presidente-michel-temer-a-puerto-vallarta-mexico-cupula-mercosul-alianca-do-pacifico-2","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","II – ACORDO ENTRE BRASIL E MÉXICO SOBRE COOPERAÇÃO E ASSISTÊNCIA ADMINISTRATIVA MÚTUA EM ASSUNTOS ADUANEIROS | I – ACORDO DE SERVIÇOS MERCOSUL-COLÔMBIA | Lista de compromissos específicos - Colômbia"
"Morte de cidadã brasileira na Nicarágua","24/07/2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/morte-de-cidada-brasileira-na-nicaragua","A nota aborda direitos humanos online, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Diante do ocorrido, o governo brasileiro torna a condenar o aprofundamento da repressão, o uso desproporcional e letal da força e o emprego de grupos paramilitares em operações coordenadas pelas equipes de segurança, conforme constatado pelo Mecanismo Especial de Seguimento para a Nicarágua instalad... | Ao repudiar a perseguição de manifestantes, estudantes e defensores dos direitos humanos, o governo brasileiro volta a instar o governo da Nicarágua a garantir o exercício dos direitos individuais e das liberdades públicas. | O governo brasileiro recebeu com profunda indignação e condena a trágica morte ontem, 23 de julho, da cidadã brasileira Raynéia Gabrielle Lima, estudante de Medicina na Universidade Americana em Manágua, atingida por disparos em circunstâncias sobre as quais está buscando esclarecimentos junto ao go..."
"Rompimento de represa no Laos","24/07/2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/rompimento-de-represa-no-laos","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O governo brasileiro tomou conhecimento, com pesar, do rompimento de represa de usina hidrelétrica em construção na província de Attapeu, no sul do Laos, na noite de 23 de julho. O acidente afetou diversas localidades na região, com vítimas fatais. | O governo brasileiro expressa suas condolências aos familiares e amigos das vítimas e estende sua solidariedade ao povo e ao governo do Laos."
"Participação do Brasil no Momento de Avaliação da Cúpula das Nações Unidas sobre Sistemas Alimentares (UNFSS+2)","24/07/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-brasil-no-momento-de-avaliacao-da-cupula-das-nacoes-unidas-sobre-sistemas-alimentares-unfss-2","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O Brasil participa do Momento de Avaliação da Cúpula das Nações Unidas sobre Sistemas Alimentares (UNFSS+2, das iniciais inglês), que acontece em Roma, na sede da FAO, de 24 a 26 de julho. A conferência ocorre dois anos após a Cúpula de 2021, convocada pelo secretário-geral das Nações Un... | A delegação brasileira é chefiada pela secretária-executiva do Ministério do Desenvolvimento Agrário e Agricultura Familiar, Fernanda Machiaveli, e inclui representantes dos ministérios da Saúde, do Desenvolvimento e Assistência Social, Família e Combate à Fome, da Educação e das Relaç... | Na data de hoje, 24/07, foi entregue ao secretário-geral das Nações Unidas, Antonio Guterres, versão atualizada dos Caminhos Nacionais , documento que reúne compromissos e ações do governo brasileiro para promover a transformação sustentável dos sistemas alimentares e contribuir para a con..."
"Documentos resultantes da Reunião da Força-Tarefa do G20 para o Estabelecimento de uma Aliança Global contra a Fome e a Pobreza","24/07/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/documentos-resultantes-da-reuniao-da-forca-tarefa-do-g20-para-o-estabelecimento-de-uma-alianca-global-contra-a-fome-e-a-pobreza","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Documentos resultantes da Reunião da Força-Tarefa do G20 para o Estabelecimento de uma Aliança Global contra a Fome e a Pobreza - | I - Aliança Global contra a Fome e a Pobreza: Documento Final ( en ) | II - Declaração da Presidência ( pt ) ( en )"
"Crise na fronteira entre o Camboja e a Tailândia","24/07/2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/crise-na-fronteira-entre-o-camboja-e-a-tailandia","A nota aborda governança multissetorial, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Ao lamentar a perda de vidas humanas e os impactos sobre a população civil, o Brasil apela aos governos da Tailândia e do Camboja que exerçam máxima contenção, evitem a escalada das tensões e busquem solução negociada para o diferendo de fronteira, pela via do diálogo e com pleno respeito... | O governo brasileiro acompanha com preocupação a escalada de enfrentamentos militares entre o Reino do Camboja e o Reino da Tailândia em região fronteiriça entre os dois países. | O Itamaraty recomenda aos cidadãos brasileiros que evitem deslocar-se à área de fronteira entre o Camboja e a Tailândia até a cessação das hostilidades. A Embaixada do Brasil em Bangkok vem monitorando a situação e permanece à disposição da comunidade brasileira por meio do plantão cons..."
"Debate Geral da 70ª Assembleia Geral das Nações Unidas Nova York, 28 de setembro a 6 de outubro de 2015 – Lista de Hotéis","24/08/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/debate-geral-da-70-assembleia-geral-das-nacoes-unidas-nova-york-28-de-setembro-a-6-de-outubro-de-2015-lista-de-hoteis","A nota aborda multilateralismo e ONU, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Informa-se aos profissionais de imprensa credenciados para participar da cobertura da 70ª Assembleia Geral da Organização das Nações Unidas, a ser realizada em Nova York, entre 28 de setembro e 6 de outubro de 2015, a seguinte lista atualizada de hotéis: | Às tarifas acima indicadas devem ser acrescidas ainda as taxas estadual e municipal de ocupação (14,75% sobre o valor da diária), além da taxa de serviço de cada hotel. Informações sobre a concessão de vistos devem ser obtidas junto à Embaixada ou aos Consulados dos Estados Unidos no Brasil. | ii) Roger Smith Hotel501 Lexington Avenue at East 47th St.New York, NY 10017Tel.: (1212) 755-1400Setor de Reservas: (1212) 755-1400Toll free (EUA): 800-445-0277Fax: (1212) 758-4061Website: www.rogersmith.comE-mail: reservations@rogersmith.comStandard Room: US$ 329.00 - 529.00 (single or double)"
"Visita do Ministro das Relações Exteriores a Londres, Paris e Bruxelas –  25 a 30 de agosto de 2017","24/08/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-a-londres-paris-e-bruxelas-25-a-30-de-agosto-de-2017","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","A missão tem por objetivo fortalecer a tradicional parceria com países europeus. A Europa constitui parceiro essencial para o desenvolvimento nacional e para a competitividade da economia brasileira. As visitas dão continuidade ao diálogo político em alto nível e à promoção da cooperação bilateral, ... | Em Paris, no dia 28, o chanceler brasileiro encontrará o ministro da Europa e dos Assuntos Estrangeiros da França, Jean-Yves Le Drian. Os chanceleres passarão em revista temas da relação bilateral, como a cooperação transfronteiriça e os projetos na área de defesa e espaço, no contexto da parceria e... | Em Londres, no dia 25, o Ministro Aloysio Nunes manterá reunião com o secretário de Estado para o Exterior do Reino Unido, Boris Johnson. Serão discutidos, entre outros assuntos, a entrada do Brasil na OCDE, temas ambientais e a reforma do Conselho de Segurança das Nações Unidas. Os ministros discut..."
"Assinatura do Memorando de Entendimento entre Brasil e Argentina sobre Regulamentos Técnicos do Setor Automotivo – 24 de agosto de 2018","24/08/2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinatura-do-memorando-de-entendimento-entre-brasil-e-argentina-sobre-regulamentos-tecnicos-do-setor-automotivo-24-de-agosto-de-2018","A nota aborda governança multissetorial, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O memorando estabelece “Grupo de Trabalho de Regulamentos Técnicos Automotivos”, que analisará correspondências e eventuais divergências nos regulamentos técnicos adotados por Brasil e Argentina nas áreas de segurança veicular, emissões sonoras e de gases poluentes, eficiência energética e... | Foi assinado, em 24 de agosto de 2018, em Brasília, Memorando de Entendimento sobre Regulamentos Técnicos do Setor Automotivo entre a República Federativa do Brasil e a República Argentina. Firmaram o instrumento, pelo lado brasileiro, o ministro da Indústria, Comércio Exterior e Serviços, Ma... | A assinatura do Memorando de Entendimento é passo importante nos esforços de ambos os países na promoção de convergência regulatória bilateral no setor automotivo."
"Ataque terrorista em Solingen, Alemanha","24/08/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ataque-terrorista-em-solingen-alemanha","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O governo brasileiro tomou conhecimento, com consternação, do ataque terrorista ocorrido na noite de sexta-feira, dia 23, em Solingen, na Alemanha, reivindicado pelo autodenominado “Estado Islâmico” (ISIS), que resultou em três mortos e oito feridos. | Ao reiterar seu repúdio a qualquer forma de violência, o governo brasileiro deseja pronto restabelecimento aos feridos e transmite sua solidariedade às famílias das vítimas, bem como ao povo e ao governo da Alemanha."
"Processo de paz na Colômbia","24/09/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/processo","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O êxito do processo de paz na Colômbia será uma vitória não apenas para o povo colombiano, mas para toda a América do Sul, que se consolida como região de paz, de diálogo e de cooperação. | O Governo brasileiro congratula o povo e o Governo da Colômbia pelos resultados positivos alcançados no âmbito das negociações do processo de paz, anunciados ontem, 23 de setembro. | O entendimento sobre “reparação a vítimas e justiça”, que se soma à série de acordos alcançados anteriormente, demonstra uma vez mais a determinação dos colombianos de alcançar a pacificação definitiva do país."
"Prêmio Bruno Guerra Carneiro Leão de Monografias em Direito do Comércio Internacional","24/09/2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/premio-bruno-guerra-carneiro-leao-de-monografias-em-direito-do-comercio-internacional","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Por meio de edital publicado em 24 de setembro de 2018 no Diário Oficial da União, Seção 3, página 96, o Instituto Rio Branco (IRBr), com apoio institucional da Cátedra OMC no Brasil, sediada no Centro de Estudos do Comércio Global e Investimento da Escola de Economia de São Paulo da Fundaç... | Os três primeiros colocados receberão certificados e terão suas monografias publicadas em meio eletrônico pela Fundação Alexandre de Gusmão (FUNAG). Adicionalmente, o primeiro colocado poderá ser convidado, a critério do Ministério das Relações Exteriores, para participação em visita a... | A iniciativa homenageia o diplomata brasileiro Bruno Guerra Carneiro Leão, falecido precocemente em 2017, que se notabilizou, em sua carreira no Itamaraty, como profundo conhecedor dos temas do Comércio Internacional, tendo atuado nas áreas afins na Secretaria de Estado e servido, entre outros po..."
"Comunicado Conjunto de Imprensa do G4 – 23 de setembro de 2020","24/09/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/comunicado-conjunto-de-imprensa-do-g4-23-de-setembro-de-2020","A nota aborda multilateralismo e ONU, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","3. Em consonância com este apelo, os Ministros do G4 destacaram a urgência de reformar as Nações Unidas e atualizar seus principais órgãos decisórios, a fim de refletir melhor as realidades contemporâneas. Os Ministros do G4 expressaram decepção com as tentativas de inviabilizar esse proce... | 7. Os Ministros do G4 estão convencidos de que chegou a hora de deixar para trás os debates baseados apenas em declarações genéricas e de evoluir para negociações substantivas baseadas em textos, em formato intergovernamental. A esmagadora maioria dos estados membros da ONU apoia com firmeza ... | 1. Em 23 de setembro de 2020, os Ministros das Relações Exteriores dos países do G4, Exmo. Sr. Ernesto Araújo, Ministro das Relações Exteriores do Brasil, Exmo. Sr. Subrahmanyam Jaishankar, Ministro das Relações Exteriores da Índia, Exmo. Sr. Motegi Toshimitsu, Ministro das Relações Exter..."
"Visita ao Brasil do ministro das Relações Exteriores de El Salvador, Hugo Martínez – Brasília, 25 de outubro de 2017","24/10/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-ministro-das-relacoes-exteriores-de-el-salvador-hugo-martinez-brasilia-25-de-outubro-de-2017","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Durante a visita, serão concluídos instrumentos legais para a criação de um mecanismo bilateral de consultas políticas, para a colaboração entre as academias diplomáticas brasileira e salvadorenha e para o estabelecimento de cooperação em matéria de defesa entre os dois países. | El Salvador é o principal parceiro de cooperação técnica com o Brasil entre os países da América Central. É, igualmente, importante interlocutor do Brasil no Sistema da Integração Centro-Americana (SICA), cuja sede encontra-se na capital salvadorenha, São Salvador. | A visita do ministro Hugo Martínez representará, igualmente, oportunidade para definir iniciativas comuns de estímulo ao comércio e aos investimentos bilaterais, bem como de fomento à cooperação no âmbito do padrão nipo-brasileiro de TV digital (ISDB-T), adotado pelo governo salvadorenho no início d..."
"Debate aberto de Alto Nível do Conselho de Segurança sobre a situação no Oriente Médio – Nova York, 24 de outubro de 2023","24/10/2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/debate-aberto-de-alto-nivel-do-conselho-de-seguranca-sobre-a-situacao-no-oriente-medio-2013-nova-york-24-de-outubro-de-2023","A nota aborda multilateralismo e ONU, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O Ministro Mauro Vieira presidiu hoje (24/10) o debate aberto de Alto Nível do Conselho de Segurança da ONU sobre a situação no Oriente Médio, incluindo a Questão Palestina. O evento contou com ampla participação dos membros da ONU e mobilizou mais de vinte ministros e vice-ministros estrang... | Realizaram apresentações ao Conselho o Secretário-Geral das Nações Unidas, António Guterres, o Coordenador Especial da ONU para o Processo de Paz no Oriente Médio, Tor Wennesland, e a coordenadora humanitária da ONU para os Territórios Palestinos Ocupados, Lynn Hastings. | O Brasil manifestou grande preocupação com a continuidade das hostilidades - que já resultaram em milhares de vítimas, em sua maioria civis. O Ministro Mauro Vieira declarou que “civis devem ser respeitados e protegidos em todos os momentos e todos os lugares. Todas as partes devem cumprir rigor..."
"Operação Raízes do Cedro: oitavo voo de repatriação de brasileiros do Líbano","24/10/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/operacao-raizes-do-cedro-oitavo-voo-de-repatriacao-de-brasileiros-do-libano","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O oitavo voo de repatriação de brasileiros do Líbano decolou hoje (24/10), às 13h15, de Beirute, com previsão de pouso na madrugada desta sexta-feira, 25/10, em Guarulhos. A bordo da aeronave KC-30 da Força Aérea Brasileira que realiza o voo, viajam 239 passageiros, incluindo 19 crianças de ..."
"Resolução do Conselho de Segurança das Nações Unidas sobre combate ao autodenominado ""Estado Islâmico""","24/11/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resolucao-do-conselho-de-seguranca-das-nacoes-unidas-sobre-combate-ao-autodenominado-estado-islamico","A nota aborda direitos humanos online, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","A Resolução condena nos termos mais fortes as violações sistemáticas de Direitos Humanos perpetradas pelo autodenominado ""Estado Islâmico"". Sublinha que os responsáveis deverão prestar contas de seus atos. Conclama os Estados Membros das Nações Unidas a envidar esforços para deter fluxo de combatent... | O Governo brasileiro manifesta sua satisfação diante da aprovação unânime, pelo Conselho de Segurança das Nações Unidas, da Resolução n° 2249, que conclama Estados Membros das Nações Unidas a tomarem todas as medidas necessárias, em conformidade com o Direito Internacional, para combater o autodenom... | O objetivo da Resolução é eliminar o controle do grupo sobre territórios da Síria e do Iraque, assim como redobrar e coordenar esforços no sentido de prevenir e suprimir atos terroristas cometidos por indivíduos e entidades ligadas a ele e a outras organizações designadas como terroristas pelas Naçõ..."
"Viagem do Ministro das Relações Exteriores a Cuba – Havana, 25 de novembro de 2015","24/11/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viagem-do-ministro-das-relacoes-exteriores-a-cuba-havana-25-de-novembro-de-2015","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Em Havana, o Ministro Mauro Vieira tratará de temas relativos à cooperação bilateral; à criação da Câmara de Comércio Brasil-Cuba; à ampliação do escopo do Acordo de Complementação Econômica n
  
   o
  
  62 (ACE-62) entre MERCOSUL e Cuba, bem como temas regionais e globais. | O Ministro das Relações Exteriores, Embaixador Mauro Vieira, realizará sua primeira visita oficial a Cuba, em 25 de novembro. | Mais sobre as relações bilaterais Brasil-Cuba"
"Visita do Presidente do Estado Plurinacional da Bolívia, Evo Morales – 27 de novembro de 2017","24/11/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-presidente-do-estado-plurinacional-da-bolivia-evo-morales-27-de-novembro-de-2017","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","A visita tem por objetivo dinamizar e fortalecer a cooperação e a coordenação bilateral. Serão tratados temas relativos à luta contra o crime transnacional, energia, defesa, desenvolvimento fronteiriço, integração da infraestrutura física, temas migratórios e consulares, comércio e investimentos. | O presidente do Estado Plurinacional da Bolívia, Evo Morales, realizará visita oficial a Brasília no dia 27 de novembro de 2017, ocasião em que manterá reunião com o Presidente Michel Temer, no Palácio do Planalto. | O Brasil é o primeiro destino das exportações bolivianas e o segundo maior fornecedor de produtos para o país. Em 2016, a corrente de comércio bilateral alcançou US$ 2,769 bilhões. A pauta de exportações brasileiras para a Bolívia é diversificada e composta basicamente de manufaturados."
"Encontro do G4 em Brasília – 24 de novembro de 2017","24/11/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/encontro-do-g4-em-brasilia-24-de-novembro-de-2017","A nota aborda multilateralismo e ONU, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","No encontro, os parceiros do G4 reafirmaram a unidade do grupo e reiteraram sua visão comum sobre a necessidade de reforma do Conselho de Segurança, processo de crucial importância para o fortalecimento do multilateralismo e da governança global. Discutiram os últimos desdobramentos das negociações ... | O Brasil sediou encontro dos diretores-gerais (DGs) sobre assuntos das Nações Unidas dos países do G4 (Brasil, Alemanha, Índia e Japão), em 24 de novembro de 2017, com o objetivo de discutir a questão da reforma do Conselho de Segurança das Nações Unidas. A última reunião do grupo ocorreu em Nova Yo... | No contexto dos esforços mais amplos para reforma da Organização, o G4 avalia que o marco do aniversário de dez anos das negociações intergovernamentais, em 2018, constitui oportunidade para que se alcancem resultados há muito aguardados sobre a reforma do Conselho de Segurança."
"Cooperação Financeira Brasil-Alemanha: Projeto “Inovação nas Cadeias Produtivas da Agropecuária para a Conservação Florestal na Amazônia Legal” – Nota conjunta do Ministério das Relações Exteriores e do Ministério da Agricultura, Pecuária e Abastecimento","24/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/cooperacao-financeira-brasil-alemanha-projeto-201cinovacao-nas-cadeias-produtivas-da-agropecuaria-para-a-conservacao-florestal-na-amazonia-legal201d-2013-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-da-agricultura-pecuaria-e","A nota aborda cooperação internacional em foros, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Os Ministérios das Relações Exteriores e da Agricultura, Pecuária e Abastecimento saúdam a conclusão hoje, 24/11/2020, de acordo que prevê a doação, pelo banco estatal alemão “Kreditanstalt für Wiederaufbau” (KfW), de até 25,5 milhões de Euros ao projeto “Inovação nas Cadeias Produtiv... | No âmbito de sua competência, o Ministério das Relações Exteriores tem coordenado profícua cooperação técnica e financeira entre Brasil e Alemanha, voltada ao desenvolvimento sustentável, com foco no fomento a projetos nas áreas de proteção ambiental e eficiência energética. | O Ministério da Agricultura, Pecuária e Abastecimento, por sua vez, será o encarregado de executar o projeto em questão, em parceria com o Instituto Interamericano de Cooperação para a Agricultura (IICA). A iniciativa complementa outros projetos, inclusive de cooperação técnica, executados ..."
"Eleições no Haiti","25/01/2016","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicoeshaiti25jan16","A nota aborda multilateralismo e ONU, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","The Brazilian Government reaffirms its permanent solidarity and commitment with the cause of a democratic and stable Haiti, according to the sovereign will of the Haitian people and in consultation with the United Nations and other countries and organizations associated with such goal. | O Governo brasileiro acompanha com atenção a evolução da situação política e toma nota do adiamento do segundo turno das eleições presidenciais no Haiti, previsto para o dia de ontem, 24 de janeiro. Ao condenar os recentes episódios de violência observados no país, conclama o amigo povo haitiano a e... | O Brasil também faz um chamamento a que os atores participantes das eleições presidenciais em curso trabalhem em conjunto em busca do consenso, com vistas à pronta retomada e breve conclusão do processo eleitoral, com a eleição dos demais membros do Parlamento e do novo Presidente."
"Declaração do Grupo de Lima - 003-19","25/01/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-do-grupo-de-lima-003-19","A nota aborda governança multissetorial, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Os governos de Argentina, Brasil, Canadá, Chile, Colômbia, Costa Rica, Guatemala, Honduras, Panamá, Paraguai e Peru expressam o seguinte: | Tradução não oficial | 1. Reconhecem e expressam seu pleno apoio ao Presidente da Assembleia Nacional, Juan Guaidó, que assumiu na presente data como Presidente da República Bolivariana da Venezuela, em face da ilegitimidade do regime Nicolás Maduro e tendo em conta as normas constitucionais."
"Declaração à imprensa do Ministro Mauro Vieira  após a I Reunião da Comissão Conjunta Guiana-Venezuela — Brasília, 25/01/2024","25/01/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-a-imprensa-pelo-ministro-mauro-vieira-apos-a-i-reuniao-da-comissao-conjunta-guiana-venezuela-2014-brasilia-25-01-2024","A nota aborda multilateralismo e ONU, inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Agradeço a participação dos chanceleres da Venezuela e da Guiana nas conversas de hoje, assim como a presença dos atores regionais, como São Vicente e Granadinas, em representação da CELAC, assim como a ONU, que observou e participou dos trabalhos. Reafirmo que nossa região tem a vontade pol... | Realizamos no dia de hoje, aqui no Palácio Itamaraty, a I Reunião da Comissão Conjunta de Chanceleres e Técnicos da República Cooperativa da Guiana e da República Bolivariana da Venezuela. A Comissão Conjunta de Chanceleres foi criada pela Declaração de Argyle para o Diálogo e a Paz entre ... | As delegações foram chefiadas pelo Ministro dos Negócios Estrangeiros da Guiana, Hugh Todd, e pelo Ministro das Relações Exteriores da Venezuela, Yván Gil. A pedido das partes, acompanhei os trabalhos como interlocutor e facilitador principal, ao lado do Embaixador Gareth Bynoe, de São Vicent..."
