"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Declaração dos Lideres do G20 – Moldando um Mundo Interconectado","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-lideres-do-g20-moldando-um-mundo-interconectado","08/07/2017","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","PreâmbuloNós, os Líderes do G20, reunimo-nos em Hamburgo, Alemanha, de 7 a 8 de julho de 2017, para tratar dos grandes desafios econômicos globais e contribuir para a prosperidade e o bem-estar.Superar os desafios de nossa era e moldar um mundo interconectado é o objetivo comum do G20, o principal f | [1] Observando as diferenças nas definições dos países do G20 sobre o termo ""antibióticos"" e referindo-se aqui aos antibióticos com impacto na saúde humana, incluindo antimicrobianos criticamente importantes para a medicina humana, conforme estabelecido pela OMS."
"Declaração de Hamburgo dos Líderes do G20 sobre a Luta contra o Terrorismo","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-hamburgo-dos-lideres-do-g20-sobre-a-luta-contra-o-terrorismo","08/07/2017","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Reafirmamos que todas as medidas de combate ao terrorismo devem ser implementadas de acordo com a Carta das Nações Unidas e todas as obrigações advindas do direito internacional, inclusive o arcabouço legislativo internacional em matéria de direitos humanos. Implementação de compromissos internac | 5. Facilitaremos intercâmbios de informação rápidos e diretos entre as autoridades de inteligência, de aplicação da lei e judiciárias sobre compartilhamento operacional de informações, medidas preventivas e resposta em matéria de justiça criminal, assegurando o necessário equilíbrio entre os aspecto"
"Documentos finais da XXII Reunião Ordinária do Conselho de Ministros da Comunidade dos Países de Língua Portuguesa – Brasília, 20 de julho de 2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/documentos-finais-da-xxii-reuniao-ordinaria-do-conselho-de-ministros-da-comunidade-dos-paises-de-lingua-portuguesa-brasilia-em-20-de-julho-de-2017","20/07/2017","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","1. Comunicado final"
"V Cúpula Brasil-União Europeia – Declaração Conjunta e Plano de Ação Conjunta – Bruxelas, 4 outubro de 2011","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-cupula-brasil-uniao-europeia-declaracao-conjunta-bruxelas-4-outubro-de-2011","04/08/2017","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","A V Cúpula Brasil-União Europeia foi realizada em Bruxelas em 4 de outubro de 2011. A República Federativa do Brasil foi representada pela Presidenta, Senhora Dilma Rousseff, acompanhada pelo Ministro das Relações Exteriores, Embaixador Antonio de Aguiar Patriota, pela Ministra da Cultura, Senhora A | Os Líderes reafirmaram os valores e princípios compartilhados pelo Brasil e pela UE que encontram expressão em sua Parceria Estratégica, destacando seu compromisso com a promoção da paz e da segurança internacional, o fortalecimento da democracia e do primado do direito, o respeito aos direitos huma"
"Atos assinados por ocasião da visita ao Brasil da Ministra das Relações Exteriores da Colômbia, María Ángela Holguín – Brasília, 26 de outubro de 2011","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-ao-brasil-da-ministra-das-relacoes-exteriores-da-colombia-maria-angela-holguin-brasilia-26-de-outubro-de-2011","15/08/2017","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","3 - AJUSTE COMPLEMENTAR AO ACORDO BÁSICO DE COOPERAÇÃO TÉCNICA ENTRE O GOVERNO DA REPÚBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPÚBLICA DA COLÔMBIA PARA IMPLEMENTAÇÃO DO PROJETO “FORTALECIMENTO INSTITUCIONAL PARLA A IMPLEMENTAÇÃO DE POLÍTICAS PÚBLICAS DESTINADAS À GARANTIA DOS DIREITOS HUMANOS DE  | 5 - AJUSTE COMPLEMENTAR AO ACORDO BÁSICO DE COOPERAÇÃO TÉCNICA ENTRE O GOVERNO DA REPÚBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPÚBLICA DA COLÔMBIA PARA IMPLEMENTAÇÃO DO PROJETO “APOIO TÉCNICO PARA O FORTALECIMENTO DA POLÍTICA DE SEGURANÇA ALIMENTAR E NUTRICIONAL DA COLÔMBIA”"
"Atos assinados por ocasião da visita do presidente Michel Temer à China – Pequim, 31 de agosto a 3 de setembro de 2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-presidente-michel-temer-a-china-pequim-31-de-agosto-a-3-de-setembro-de-2017","03/09/2017","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Durante a visita de estado do presidente Michel Temer à China, foram assinados os seguintes instrumentos:"
"IX Cúpula do BRICS – Declaração de Xiamen – Xiamen, China, 4 de setembro de 2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/nona-cupula-do-brics-declaracao-de-xiamen-xiamen-china-4-de-setembro-de-2017","04/09/2017","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Reiteramos que o nosso desejo de paz, segurança, desenvolvimento e cooperação é o objetivo central que nos uniu há 10 anos. Desde então, os países do BRICS percorreram juntos uma jornada notável em seus respectivos caminhos de desenvolvimento adaptados às suas circunstâncias nacionais, dedicados  | 3. Desde 2006, nossa cooperação tem fomentado o espírito BRICS - caracterizado por respeito mútuo e compreensão, igualdade, solidariedade, abertura, inclusão e cooperação mutuamente benéfica -, que é nosso valioso ativo e fonte de força inesgotável para a cooperação BRICS. Nós temos demonstrado resp | 4. Congratulamo-nos pelos vários resultados frutíferos da nossa cooperação, incluindo o estabelecimento do Novo Banco de Desenvolvimento (NDB, na sigla em inglês) e do Acordo Contingente de Reservas (CRA, na sigla em inglês), a formulação da Estratégia para uma Parceria Econômica do BRICS, o fortale"
"Reunião ministerial da OMC em Marraquexe","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-ministerial-da-omc-em-marraquexe","08/10/2017","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O ministro Aloysio Nunes Ferreira participa, em 9 e 10 de outubro, de reunião ministerial da OMC em Marraquexe, Marrocos, durante a qual se avaliará o estágio atual das negociações para a 11ª Conferência Ministerial da OMC que terá lugar em Buenos Aires em dezembro. | Também estarão na mesa questões como a limitação de subsídios à pesca e a possibilidade de incluir na agenda da OMC novos temas, como facilitação de investimentos, medidas para favorecer a participação de micro, pequenas e médias empresas no comércio internacional, além de comércio eletrônico. | À margem da reunião de Marraquexe, o ministro Aloysio Nunes Ferreira participará de encontro ministerial do Grupo de Cairns, que reúne grandes exportadores agrícolas, e terá encontros com a presidente da 11ª Conferência Ministerial da OMC, a argentina Susana Malcorra; com o diretor-geral da OMC, o b"
"Visita do Ministro Aloysio Nunes Ferreira à Itália – Comunicado Conjunto","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-aloysio-nunes-ferreira-a-italia-comunicado-conjunto","13/11/2017","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","COORDENAÇÃO SOBRE TEMAS POLÍTICOS | 3. Do encontro, emergiu um interesse pelos respectivos contextos regionais assim como uma forte convergência de visões a respeito dos temas da agenda global multilateral, sobre os quais ambos os países tencionam aumentar o diálogo e a coordenação em vista, em particular, da presença da Itália no Con | 4. Entre outros temas, comprometeram-se a intensificar a coordenação em matéria de desenvolvimento sustentável, mudança do clima, direitos humanos, migrações, igualdade de gênero, combate ao terrorismo e construção da paz."
"Atos assinados por ocasião da visita do Presidente do Estado Plurinacional da Bolívia, Evo Morales","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-presidente-do-estado-plurinacional-da-bolivia-evo-morales","05/12/2017","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. ACORDO INTERINSTITUCIONAL INTERNACIONAL PARA A COOPERAÇÃO POLICIAL ENTRE O MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA DA REPÚBLICA FEDERATIVA DO BRASIL E O MINISTÉRIO DE GOVERNO DO ESTADO PLURINACIONAL DA BOLÍVIA PARA A PREVENÇÃO E COMBATE AO CRIME ORGANIZADO TRANSNACIONAL E QUALQUER OUTRA MANIFES"
"LI Cúpula de Chefes de Estado do MERCOSUL e Estados Associados e LI Reunião Ordinária do Conselho do Mercado Comum do MERCOSUL","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/li-cupula-de-chefes-de-estado-do-mercosul-e-estados-associados-e-li-reuniao-ordinaria-do-conselho-do-mercado-comum-do-mercosul","15/12/2017","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","A Cúpula de Chefes de Estado encerra a Presidência Pro Tempore Brasileira (PPTB) do MERCOSUL, exercida durante o segundo semestre de 2017. Ao longo da PPTB, foram realizadas cerca de 300 reuniões dos órgãos decisórios e especializados do MERCOSUL, em temas como comércio, regulamentos técnicos, contr | A Cúpula de Brasília consolida o fortalecimento do MERCOSUL como instrumento de integração capaz de gerar resultados concretos em benefício das sociedades da região, com base nos pilares fundacionais do bloco: integração econômico-comercial, democracia e direitos humanos. | Sob a Presidência Pro Tempore Brasileira, foram retomadas discussões de temas que não vinham tendo tratamento nos últimos anos, como serviços; comércio eletrônico; facilitação do comércio; pequenas e médias empresas; e o interesse do consumidor na equação do comércio exterior. Novos temas também for"
"Acordo entre a República Federativa do Brasil e o estado de Israel de Previdência Social – 27 de fevereiro de 2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acordo-entre-a-republica-federativa-do-brasil-e-o-estado-de-israel-de-previdencia-social-27-de-fevereiro-de-2018","27/02/2018","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","A República Federativa do Brasil"
"Comunicado conjunto entre a República Federativa do Brasil e a República de Singapura – Singapura, 8 de maio de 2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-entre-a-republica-federativa-do-brasil-e-a-republica-de-singapura-por-ocasiao-da-visita-oficial-do-ministro-das-relacoes-exteriores-do-brasil-aloysio-nunes-ferreira-singapura-7-a-9-de-maio-de-2018","08/05/2018","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","2. Durante seus encontros, ambos os lados saudaram a comemoração, em 2017, do 50º aniversário do estabelecimento relações diplomáticas entre Singapura e o Brasil. Ambos os lados também se puseram de acordo em dar continuidade ao diálogo político regular de alto nível, bem como em um intercâmbio mais | 3. Os ministros saudaram a crescente cooperação em comércio e investimento entre Singapura e o Brasil. Em 2017, o comércio de bens totalizou US$ 3,4 bilhões, fazendo do Brasil o terceiro maior parceiro comercial de Singapura na América Latina. O Brasil é o maior supridor frango, carne bovina e suíno | 4. O ministro Nunes Ferreira saudou os investimentos de Singapura no Brasil. As empresas de Singapura são participantes ativos em vários setores importantes no Brasil, incluindo óleo e gás, infraestrutura, setor imobiliário, agricultura e transportes. O ministro Nunes Ferreira também saudou o intere"
"Lançamento das negociações de um Acordo de Comércio entre   o Mercosul e a República da Coreia – 25 de maio de 2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lancamento-das-negociacoes-de-um-acordo-de-comercio-entre-o-mercosul-e-a-republica-da-coreia-25-de-maio-de-2018","25/05/2018","5","Inovação livre, autorregulação, lógica mercantil","A nota enfatiza inovação livre, empreendedorismo e lógica de mercado sem regulação estatal destacada, enquadrando-se em Baixa Intervenção Estatal (Nota 5).","O futuro acordo deverá contemplar, entre outros, capítulos sobre bens, serviços, compras governamentais, propriedade intelectual, comércio eletrônico, investimentos, desenvolvimento sustentável e competição. | Ainda na capital coreana será realizado um “Fórum Empresarial” onde autoridades do MERCOSUL apresentarão aos empresários sul-coreanos oportunidades de negócios e investimentos."
"I Rodada Negociadora do Acordo de Livre Comércio  Brasil-Chile – Brasília, 6 a 8 de junho de 2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-rodada-negociadora-do-acordo-de-livre-comercio-brasil-chile-brasilia-6-a-8-de-junho-de-2018","08/06/2018","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Durante a reunião, as partes registraram avanços nos temas que integram o futuro acordo: comércio de serviços; comércio eletrônico; telecomunicações; medidas sanitárias e fitossanitárias; facilitação de comércio; micro, pequenas e médias empresas; obstáculos técnicos ao comércio; coerência regulatór | O Chile é o segundo principal parceiro comercial do Brasil na América do Sul e importante destino de investimentos brasileiros na região. Em 2017, o intercâmbio comercial bilateral alcançou US$ 8,5 bilhões, o que representa incremento de 22% em relação ao mesmo período do ano passado. Nos cinco prim"
"Comunicado Conjunto dos Presidentes dos Estados Partes do MERCOSUL e Bolívia – Assunção, 18 de junho de 2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-de-estados-partes-do-mercosul-e-bolivia-assuncao-18-de-junho-de-2018","18/06/2018","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","1. Reiteraram seu firme compromisso com o processo de integração do MERCOSUL, destacando que seus objetivos estão voltados ao aprofundamento do desenvolvimento e à melhoria da qualidade de vida de seus povos; à plena vigência da democracia e do estado de direito; e à proteção, promoção e respeito ir | 4. Sublinharam a importância de fortalecer o Instituto Social do MERCOSUL (ISM) como órgão técnico de apoio aos foros responsáveis em prol do fortalecimento da dimensão social do processo de integração. Ainda, destacaram o trabalho levado adiante pelo Instituto de Políticas Públicas em Direitos Huma"
"Diálogo com os Grupos de Engajamento do G20","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/dialogo-com-os-grupos-de-engajamento-do-g20","20/06/2018","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Realizou-se ontem, 19 de junho, no Palácio Itamaraty, o seminário “Diálogo com Grupos de Engajamento do G20”. A atividade contou com a presença de integrantes do governo e representantes da sociedade civil brasileira que participam nos grupos de engajamento do G20: “Business 20” (empresários), “Civi | O evento ofereceu oportunidade para diálogo sobre os temas em pauta nas diferentes instâncias do G20 e constitui mais um passo no esforço de democratização e transparência da política externa brasileira. | O G20 constitui foro para a cooperação internacional em temas econômicos e financeiros e congrega países desenvolvidos e em desenvolvimento com maior projeção na economia mundial. Desde a crise financeira de 2008, o grupo passou a tratar de questões econômicas e sociais diversas, como comércio e inv"
"X Cúpula dos BRICS – Declaração de Joanesburgo – 27 de julho de 2018 [Inglês]","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/x-cupula-dos-brics-declaracao-de-joanesburgo-27-de-julho-de-2018-ingles","27/07/2018","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","BRICS in Africa:
   
   Collaboration for Inclusive Growth and Shared Prosperity
   


   in the 4th Industrial Revolution"
"II Rodada Negociadora do Acordo de Livre Comércio Brasil-Chile – Santiago, 7 a 10 de agosto de 2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ii-rodada-negociadora-do-acordo-de-livre-comercio-brasil-chile-santiago-7-a-10-de-agosto-de-2018","13/08/2018","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Durante a II Rodada, foram concluídos os capítulos sobre Política de Concorrência, Boas Práticas Regulatórias e Micro, Pequenas e Médias Empresas e Empreendedores. Avançou-se, substancialmente, nas negociações a respeito dos demais capítulos que integram o futuro acordo: comércio de serviços; comérc | O Chile é o segundo principal parceiro comercial do Brasil na América do Sul e importante destino de investimentos brasileiros na região. Em 2017, o intercâmbio comercial bilateral alcançou US$ 8,5 bilhões, o que representa incremento de 22% em relação ao mesmo período do ano anterior. De janeiro a "
"III Rodada de Negociações do Acordo de Livre Comércio Brasil-Chile – Brasilia, 12 a 14 de setembro de 2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iii-rodada-de-negociacoes-do-acordo-de-livre-comercio-brasil-chile-brasilia-12-a-14-de-setembro-de-2018","14/09/2018","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Na rodada anterior, haviam sido finalizados os capítulos de política de concorrência, boas práticas regulatórias e micro, pequenas e médias empresas e empreendedores. | O Chile é o segundo principal parceiro comercial do Brasil na América do Sul e importante destino de investimentos brasileiros na região. Em 2017, o intercâmbio comercial bilateral alcançou US$ 8,5 bilhões, o que representa incremento de 22% em relação ao mesmo período do ano anterior. De janeiro a "
"Acordo de Livre Comércio Brasil-Chile [Declaração à imprensa]","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acordo-de-livre-comercio-brasil-chile","21/11/2018","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Acordo de Livre Comércio entre o Brasil e o Chile constitui um instrumento comercial de “última geração”, moderno e ambicioso. Por meio de seus 24 Capítulos, estabelece normas que facilitarão o comércio e os investimentos entre ambos os países, tanto no setor de bens quanto no setor de ser | Destaca-se o compromisso alcançado entre o Brasil e o Chile para que, no prazo de um ano a partir da entrada em vigor do Acordo, se estabeleça a eliminação do roaming internacional para telefonia móvel e transmissão de dados, o que terá um impacto direto na facilitação e no desenvolvimento  | O Acordo inclui normas de apoio para que as micro, pequenas e médias empresas (MPMEs) possam beneficiar-se efetivamente de suas disposições. Em matéria de Contratação Pública, permitirá às MPMEs do Brasil e do Chile participarem das licitações realizadas na outra Parte, competindo em igua"
"Solicitação de atribuição do nome de domínio de primeiro nível “.Amazon”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/solicitacao-de-atribuicao-do-nome-de-dominio-de-primeiro-nivel-amazon","11/03/2019","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Em 10 de março, o Conselho Diretor da Corporação da Internet para Atribuição de Nomes e Números (ICANN) adotou resolução a respeito da atribuição do nome de domínio de primeiro nível “.Amazon” à empresa Amazon Inc. A medida dispõe que, na ausência de um acordo entre os países amazôn | Desde 2012, por intermédio do Itamaraty, o Brasil, em coordenação com os demais países amazônicos, opõe-se firmemente à atribuição do “.Amazon” à empresa Amazon Inc. em regime de exclusividade. Na visão brasileira, devido a sua indissociável relação semântica com a Amazônia, aquele d | Nas próximas semanas, o Brasil buscará, de boa-fé, em parceria com outros países amazônicos e em diálogo com a Amazon Inc., ajudar a que se chegue a solução mutuamente aceitável e que respeite o legítimo e superior interesse público dos Estados e sociedades envolvidos. O governo brasileir"
"Solicitação de atribuição de domínio de primeiro nível “.Amazon”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/solicitacao-de-atribuicao-de-dominio-de-primeiro-nivel-amazon","18/04/2019","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","O Ministério das Relações Exteriores foi informado de que a empresa Amazon Inc. submeteu à Corporação da Internet para Atribuição de Nomes e Números (ICANN), em 17/4/2019, proposta para obter o domínio de primeiro nível .AMAZON, que, na visão do Brasil, não atende preocupações importa | Qualquer decisão que a ICANN venha a tomar deveria levar em conta a sensibilidade política envolvida na atribuição exclusivamente a interesses privados de um nome de domínio indissociavelmente relacionado à identidade de milhões de pessoas. Deveria, também, considerar plenamente o interesse "
"Comércio eletrônico na OMC","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/comercio-eletronico-na-omc-2","03/05/2019","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","A proposta brasileira resultou de ampla coordenação interna entre diversos órgãos de governo. Aborda questões como proteção do consumidor e de dados pessoais, além de questões tributárias e relacionadas à segurança cibernética e à cooperação tecnológica."
"Solicitação de atribuição de domínio de primeiro nível “.Amazon”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/solicitacao-de-atribuicao-de-dominio-de-primeiro-nivel-amazon-2","20/05/2019","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","O Ministério das Relações Exteriores lamenta a decisão da Corporação da Internet para Atribuição de Nomes e Números (ICANN), adotada em 17 de maio de 2019, de atribuir o nome de domínio de primeiro nível .Amazon à empresa Amazon Inc., em regime de exclusividade e na ausência de uma solu | A decisão da ICANN, uma entidade de direito privado da qual os Estados não são membros, não leva em conta pareceres de política pública emanados do Comitê Consultivo Governamental da ICANN (GAC, na sigla em inglês), os quais reconhecem o caráter problemático e politicamente sensível do no | O Brasil tem sido um firme defensor da abordagem multissetorial para a governança da Internet, com a participação plena das múltiplas partes interessadas – governos, sociedade civil e setor privado – em seus papeis e responsabilidades respectivos. A decisão da ICANN debilita aquela abordagem, n"
"Reunião Informal de Líderes do BRICS à margem do G20 – Osaka, 28 de junho de 2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/reuniao-informal-de-lideres-do-brics-a-margem-do-g20-osaka-28-de-junho-de-2019","26/06/2019","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Na ocasião, os líderes do BRICS debaterão temas relacionados à agenda do G20, tais como desdobramentos recentes na economia e no sistema financeiro internacional, transições energéticas e economia digital."
"Cúpula do G20 em Osaka","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/cupula-do-g20-em-osaka","26/06/2019","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Senhor Presidente da República participará, em 28 e 29 de junho, da XIV Cúpula do G20, em Osaka, Japão. | O programa da Cúpula prevê 4 sessões de trabalho. A primeira tratará de temas relacionados à economia mundial, bem como ao comércio e aos investimentos internacionais. A segunda debaterá inovação e economia digital, incluindo o tema da inteligência artificial. A terceira, já no dia 29, de | Alguns dos temas prioritários para a presidência japonesa do G20 são: economia digital; infraestrutura de qualidade; envelhecimento populacional (tema com implicações para a previdência social, o futuro do trabalho e a saúde); e combate ao lixo plástico no mar."
"Reunião informal de líderes do BRICS à margem da Cúpula do G20 – Comunicado conjunto de imprensa – Osaka, 28 de junho de 2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/reuniao-informal-de-lideres-do-brics-a-margem-da-cupula-do-g20-comunicado-conjunto-de-imprensa-osaka-28-de-junho-de-2019","28/06/2019","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Tomamos nota das prioridades escolhidas pelo Japão para sua presidência, inclusive comércio, ciência, tecnologia e inovação, infraestrutura, mudança do clima, cobertura universal de serviços de saúde, envelhecimento populacional e desenvolvimento sustentável. | 3. O crescimento econômico mundial aparenta estar-se estabilizando e está prevista uma moderada retomada no final do presente ano e em 2020. No entanto, o fortalecimento do crescimento continua altamente incerto, com o aumento das tensões comerciais e geopolíticas, volatilidade dos preços das c | 5. A fim de contribuir para enfrentar desafios e beneficiar-nos plenamente de oportunidades, reconhecemos a importância de, entre outros: mercados abertos; maior resiliência econômica; estabilidade financeira; políticas macroeconômicas bem concebidas e coordenadas, quando apropriado; reformas e"
